Seccion,Manzana,Parcela,SMP,Expediente,Nomenclacion par,Fecha de registro,Direccion,Comuna 1,Codigo postal,Codigo postal argentino,Tipo obra,Superficie (m2),Direccion normalizada,Lon,Lat,Calle,Altura,Barrio,Comuna
043,093,020,043-093-020,31732166/19,16-43-93-20,2019-12-23,ZAPIOLA 3632,Comuna 12,1429,C1429ANR, ,1136,ZAPIOLA 3632,-58.4741457406777,-34.55253603912089,ZAPIOLA,3632,SAAVEDRA,12
043,093,020,043-093-020,31732166/19,16-43-93-20,2019-12-23,ZAPIOLA 3632,Comuna 12,1429,C1429ANR, ,65,ZAPIOLA 3632,-58.4741457406777,-34.55253603912089,ZAPIOLA,3632,SAAVEDRA,12
055,140,007b,055-140-007b,10047098/18,16-55-140-7b,2019-12-30,MILLER 4297,Comuna 12,1430,C1430EAA, ,1554,MILLER 4297,-58.4931624541173,-34.555364933660805,MILLER,4297,SAAVEDRA,12
055,140,007b,055-140-007b,10047098/18,16-55-140-7b,2019-12-30,MILLER 4297,Comuna 12,1430,C1430EAA, ,56,MILLER 4297,-58.4931624541173,-34.555364933660805,MILLER,4297,SAAVEDRA,12
041,67a,016a,041-67a-016a,34982778/18,16-41-67a-16a,2019-10-17,PROMETEO 3029,Comuna 12,1429,C1429AUA, ,720,PROMETEO 3029,-58.4716975128776,-34.559046781099,PROMETEO,3029,COGHLAN,12
041,67a,016a,041-67a-016a,34982778/18,16-41-67a-16a,2019-10-17,PROMETEO 3029,Comuna 12,1429,C1429AUA, ,49,PROMETEO 3029,-58.4716975128776,-34.559046781099,PROMETEO,3029,COGHLAN,12
041,077,029,041-077-029,33018443/18,16-41-77-29,2019-03-10,ZAPIOLA 3046,Comuna 12,1429,C1429AND, ,921,ZAPIOLA 3046,-58.469995134364005,-34.557876387043,ZAPIOLA,3046,COGHLAN,12
041,077,029,041-077-029,33018443/18,16-41-77-29,2019-03-10,ZAPIOLA 3046,Comuna 12,1429,C1429AND, ,07,ZAPIOLA 3046,-58.469995134364005,-34.557876387043,ZAPIOLA,3046,COGHLAN,12
041,014,025,041-014-025,13668566/19,16-41-14-25,2019-07-10,MELIAN 2738,Comuna 12,1430,C1430EYH, ,34,MELIAN AV. 2738,-58.4728225253032,-34.5637728403795,MELIAN AV.,2738,COGHLAN,12
041,014,025,041-014-025,13668566/19,16-41-14-25,2019-07-10,MELIAN 2738,Comuna 12,1430,C1430EYH, ,79,MELIAN AV. 2738,-58.4728225253032,-34.5637728403795,MELIAN AV.,2738,COGHLAN,12
041,52A,016b,041-52A-016b,26362071/19,26-41-52A-16B,2019-10-10,CONDE 3050,Comuna 12,1430,C1430FHD, ,445,CONDE 3050,-58.472463859756786,-34.5592877326375,CONDE,3050,COGHLAN,12
041,52A,016b,041-52A-016b,26362071/19,26-41-52A-16B,2019-10-10,CONDE 3050,Comuna 12,1430,C1430FHD, ,33,CONDE 3050,-58.472463859756786,-34.5592877326375,CONDE,3050,COGHLAN,12
053,137,001e,053-137-001e,27799804/19,16-53-137-001E,2019-10-30,M.UGARTE 3832,Comuna 12,1430,C1430BBL, ,209,"UGARTE, MANUEL 3832",-58.4755940414361,-34.564426425707396,"UGARTE, MANUEL",3832,COGHLAN,12
053,137,001e,053-137-001e,27799804/19,16-53-137-001E,2019-10-30,M.UGARTE 3832,Comuna 12,1430,C1430BBL, ,07,"UGARTE, MANUEL 3832",-58.4755940414361,-34.564426425707396,"UGARTE, MANUEL",3832,COGHLAN,12
041,073,003,041-073-003,26377271/19,16-41-073-003,2019-04-12,ZAPIOLA 2674,Comuna 12,1428,C1428CXP, ,,ZAPIOLA 2674,-58.4669718281525,-34.56125063294861,ZAPIOLA,2674,COGHLAN,12
053,125,006,053-125-006,34655752/19,16-53-125-6,2019-11-12,TAMBORINI 4054,Comuna 12,1430,C1430ARP, ,275,"TAMBORINI, JOSE PASCUAL 4054",-58.4806206307729,-34.5617066833825,"TAMBORINI, JOSE PASCUAL",4054,COGHLAN,12
053,125,006,053-125-006,34655752/19,16-53-125-6,2019-11-12,TAMBORINI 4054,Comuna 12,1430,C1430ARP, ,14,"TAMBORINI, JOSE PASCUAL 4054",-58.4806206307729,-34.5617066833825,"TAMBORINI, JOSE PASCUAL",4054,COGHLAN,12
041,053,021,041-053-021,34032511/19,016-041-053-021,2019-12-18,IBERA 3325,Comuna 12,1430,C1430AVA, ,35,IBERA 3325,-58.4729989384859,-34.5589670574371,IBERA,3325,COGHLAN,12
041,053,021,041-053-021,34032511/19,016-041-053-021,2019-12-18,IBERA 3325,Comuna 12,1430,C1430AVA, ,01,IBERA 3325,-58.4729989384859,-34.5589670574371,IBERA,3325,COGHLAN,12
053,129,026,053-129-026,30413420/17,16-53-129-026,2019-12-20,ESTOMBA 2936,Comuna 12,1430,C1430EID, ,,ESTOMBA 2936,-58.4774485757419,-34.5633512962523,ESTOMBA,2936,COGHLAN,12
053,032,010,053-032-010,13409389/19,16-53-32-10,2019-05-12,GALVAN 2961,Comuna 12,1431,C1431FVC, ,2162,GALVAN 2961,-58.485726920366794,-34.5685514679003,GALVAN,2961,VILLA URQUIZA,12
053,032,010,053-032-010,13409389/19,16-53-32-10,2019-05-12,GALVAN 2961,Comuna 12,1431,C1431FVC, ,3,GALVAN 2961,-58.485726920366794,-34.5685514679003,GALVAN,2961,VILLA URQUIZA,12
053,032,020,053-032-020,29715255/19,16-53-32-20,2019-05-12,T.LE BRETON 4717,Comuna 12,1431,C1431BQC, ,19,"LE BRETON, TOMAS A. 4717",-58.4847856450249,-34.5684388997335,"LE BRETON, TOMAS A.",4717,VILLA URQUIZA,12
